distance_miles,latitude,longitude,elevation_m
445.00000000000006,52.988432875630416,9.842000090587854,58.7
446.0,52.97693202169652,9.842380477518326,62.214809284785375
447.0,52.96991543436778,9.847752834420094,60.08250901304246
447.99999999999994,52.966709364302034,9.867019203927454,63.037224865039576
449.0,52.975085268259775,9.880484470601711,64.35661012703498
450.0,52.980284127132876,9.89427838546515,70.23325348269687
450.99999999999994,52.97511936738045,9.914066389813954,73.17958930152344
452.0,52.97014312041158,9.93007024485729,82.32015513214938
453.0,52.96460567523808,9.950968325736415,75.49210942265759
454.0,52.95240725364109,9.963098452510344,75.28134192898789
455.0,52.946078317274186,9.977418716705479,71.6294134540332
456.0,52.936569436423994,9.979210407777757,68.35049626871307
457.0,52.928767355355326,9.989052379338,67.05193879590475
458.0,52.92028269650948,9.97731929351443,64.61709025939905
459.0,52.909674049208746,9.985463672947123,68.11251306687568
460.0,52.89992625890644,10.001221914656865,80.73777683574886
461.0,52.89545468110097,10.022531239423671,74.38519051454362
462.00000000000006,52.88849384399374,10.042493123453879,83.59923499681102
463.0,52.88143326125639,10.06343070585559,84.78414792736059
464.0,52.87130379266035,10.0739439599075,92.28463622209469
465.00000000000006,52.86855026847728,10.091348354674773,78.17834393752368
466.0,52.87653587831535,10.107010193370167,61.72568499285724
467.0,52.87642862916034,10.121510206546478,55.24828898050349
467.99999999999994,52.8880779119846,10.129194711391497,56.868872919201124
469.0,52.89937109442448,10.13016222766416,62.56973808570329
470.0,52.89934624440077,10.151194428858012,67.36105645619931
470.99999999999994,52.900198874332176,10.170553599025311,68.1
472.0,52.90273176150175,10.188922748003154,69.95485987255368
473.0,52.90005589629885,10.205893232911693,71.83622828625144
474.0,52.90828489678683,10.224150367505906,82.58744703705617
475.0,52.90064840152577,10.232008105516845,76.9963050443405
476.0,52.891455732099146,10.217166797776018,86.42893795677386
477.0,52.88365812464094,10.206170602354472,82.8802052849317
478.0,52.88050615718208,10.192162721027206,70.41516018633989
479.00000000000006,52.87275570381844,10.190609469600245,83.54968634475732
480.0,52.86692335092722,10.18248250735025,103.83621797139692
481.0,52.85489257792129,10.187899050237975,111.99335139660495
482.00000000000006,52.84731750842085,10.205015381910565,98.74646464933824
483.0,52.855142346067,10.222946861032757,96.7058659244494
484.0,52.846623337276746,10.234882310950066,106.08489648799909
484.99999999999994,52.833091074213314,10.23994097003974,109.78344818040074
